water,phy,cdom,spm,wind,depth
0,0.03,0.78,6.05,5.32,10.91
0,0.02,0.2,0.01,5.73,5.74
0,1.16,0.37,8.09,9.74,0.7
0,0.32,0.06,0.01,7.06,13.66
0,1.38,0.71,0.65,8.31,8.61
0,0.09,1.18,0.46,6.41,7.26
0,1.36,0.02,0.37,3.85,1.1
0,0.2,0.29,8.85,9.12,10.06
0,0.02,0.41,0.39,4.23,8.13
0,1.83,0.02,3.14,3.6,13.7
0,0.01,0.01,4.14,6.49,14.32
0,5.96,0.07,25.91,12.06,9.28
0,0.04,0.04,0.69,6.31,16.74
0,0.05,0.31,0.06,7.35,5.94
0,1.49,0.06,18.93,4.96,15.75
0,0.94,0.06,0.07,10.18,8.84
0,0.04,0.14,0.01,4.05,16
0,0.3,0.03,0.5,10.92,5.42
0,0.34,1.63,0.19,6.7,4.44
0,0.78,0.11,0.4,2.47,19.32
0,0.8,0.37,6.96,8.71,10.18
0,0.02,0.01,0.07,8.47,4.82
0,0.04,0.27,0.32,8.96,1.26
0,0.32,0.05,0.84,6.41,11.87
0,2.66,0.05,2.92,7.09,0.98
0,0.08,0.21,0.01,6.96,11.07
0,0.12,0.52,0.14,11,8.87
0,4.33,0.01,3.12,4.66,14.99
0,1.06,0.08,1.04,5.8,11.78
0,1.43,0.49,0.02,2.16,7.44
0,0.05,0.08,3.08,6.51,9.85
0,3.9,0.29,0.28,4.02,4.18
0,0.04,0.03,0.18,5.73,19.77
0,0.03,0.25,10.09,4.98,2.26
0,1.34,0.06,3.82,12.94,8.66
0,0.01,1.05,0.27,5.76,14.63
0,0.88,0.04,0.04,8.74,9.33
0,1.47,0.05,0.01,7.41,15.66
0,1.23,0.32,1.05,5.94,19.12
0,2.95,0.13,24.87,4.98,17.42
0,0.02,2.36,0.14,2.47,4.37
0,0.03,0.21,0.04,4.51,9.59
0,0.02,0.29,0.23,9.36,10.54
0,1,0.2,0.06,9.7,15.1
0,3.31,1.7,0.05,5.63,1.87
0,0.01,0.17,25.08,4.06,11.26
0,0.51,0.01,0.01,3.78,9.99
0,0.05,0.73,0.1,4.63,8.93
0,0.06,0.98,0.03,3.72,18.44
0,0.07,0.41,0.07,7.65,5.6
0,4.36,0.53,1.31,5.53,6.21
0,0.1,0.02,0.03,5.31,14.17
0,4.98,0.35,7.59,3.56,13.69
0,0.02,0.52,2.04,3.99,13.36
0,0.11,0.11,6.02,4.55,11.38
0,0.08,1.37,3.66,5.03,2.21
0,1.63,0.1,0.18,5.12,15.06
0,0.08,1.2,21.29,4.72,1.01
0,0.07,1.13,12.22,3.87,3.03
0,1.2,0.03,0.01,4.26,10.33
0,0.13,0.3,7.11,8.14,5.72
0,6.24,2.49,12.11,5.66,17.79
0,2.37,0.04,0.6,6.36,11.34
0,3.41,0.65,0.04,9.19,1.71
0,0.02,0.1,0.06,5.28,3.11
0,2.45,0.37,0.57,7.2,2.14
0,0.05,0.49,0.77,4.02,3.07
0,0.03,0.21,3.48,6.57,1.49
0,0.96,0.08,6.67,5.46,4.68
0,0.03,0.1,13.3,4,4.59
0,3.07,0.06,0.2,5.48,7.25
0,1.75,0.89,0.08,6.75,14.21
0,1.17,1.43,0.11,11.93,19.88
0,0.15,0.09,0.41,9.56,2.11
0,0.15,0.32,8.53,7.4,14.7
0,0.15,0.9,0.34,3.98,18.45
0,0.38,1.95,3.45,8.11,6.53
0,0.02,0.06,0.04,7.54,9.28
0,0.1,0.01,2.01,7.78,15.1
0,0.04,0.21,0.23,8.02,16.74
0,0.23,0.87,0.25,5.87,7.17
0,3.2,1.22,0.85,5.44,4.02
0,0.46,0.5,0.09,8.6,11.84
0,0.05,1.04,0.26,4.85,12.93
0,0.07,0.03,0.01,4.48,6.31
0,0.04,0.06,0.6,7.23,16.45
0,0.03,0.29,7.71,7.34,15.53
0,4.6,0.2,0.33,5.92,19.89
0,0.01,1.86,0.02,6.53,16.06
0,2.81,1.51,2.73,9.59,2.61
0,3.85,0.25,0.59,5.57,15.84
0,0.64,0.24,0.12,7.4,19.98
0,0.38,0.72,0.6,10.03,7.67
0,2.89,0.59,0.04,6.58,10.78
0,0.07,2,0.71,13.08,5.36
0,1.08,0.26,1.4,5.01,5.26
0,3.99,0.07,0.22,8.33,9.31
0,0.33,1.87,0.07,5.72,6.9
0,0.26,0.84,0.03,17.65,2.71
0,0.25,0.11,0.06,5.08,16.5
0,0.71,2.38,1.58,5.95,13.63
0,0.01,0.01,0.12,5.71,17.91
0,0.1,0.32,0.2,5.36,13.75
0,1.33,0.55,1.38,12.22,2.44
0,0.01,1.11,0.15,3.93,16.78
0,0.11,0.08,0.25,8.93,4.45
0,0.19,0.17,0.03,8.77,13.15
0,0.47,0.09,19.57,6.15,1.67
0,0.19,0.49,0.03,9.89,13.15
0,0.56,0.09,0.26,4.2,15.29
0,0.28,0.7,8.46,7.53,16.45
0,0.31,0.26,0.01,7.41,11.79
0,0.12,0.27,5.5,3.78,5.22
0,0.8,0.44,0.34,6.47,9.17
0,0.86,0.01,1.68,6.06,3.84
0,0.21,0.9,1.66,6.53,14.49
0,0.04,1.04,0.08,6.16,9.83
0,0.04,0.53,18.12,4.93,12.28
0,0.03,0.99,15.1,6.3,16.63
0,0.06,0.06,0.77,7.71,5.97
0,2.8,0.3,0.17,8.91,17.26
0,0.13,0.14,8.45,3.72,12.07
0,0.31,0.16,0.03,6.04,16.59
0,0.08,0.02,1.24,4.16,19.67
0,0.11,0.02,0.04,6,11.79
0,1.75,0.02,0.17,8.72,11.93
0,0.05,0.19,3.04,5.85,1.73
0,0.01,0.51,9.42,5.64,0.57
0,0.05,0.1,1.55,6.47,6.08
0,1.24,0.63,0.02,4.25,5.15
0,0.12,1.97,9.31,6.17,19.08
0,0.17,0.16,23.77,6.45,9.35
0,0.31,0.12,0.84,6.79,1.04
0,0.17,0.11,0.35,6.46,4.79
0,0.14,0.14,0.25,5.12,14.38
0,0.07,0.04,6.25,7.68,16.48
0,0.02,0.16,0.54,10.27,2.15
0,0.03,0.6,0.37,7.16,15.54
0,5.39,0.05,3.21,10.71,10.93
0,6.05,1.91,2.23,5.61,16.89
0,0.05,1.46,3.43,4.34,9.84
0,0.16,0.09,0.02,8.01,7.9
0,3.58,0.64,2.36,4.9,11.65
0,0.43,0.3,0.01,5.34,12.3
0,2.85,0.53,0.91,4.98,4.34
0,0.14,0.06,22.47,6.5,13.54
0,2.3,0.43,18.59,4.93,1.25
0,0.04,1.08,15.85,3.91,4.36
0,0.72,0.02,26.27,7.29,10.68
0,0.58,1.49,1.45,6.1,2.92
0,0.02,0.07,4.62,8.8,2.14
0,0.64,0.05,3.29,4.92,12.24
0,0.05,0.01,0.58,4.36,1.61
0,3.44,0.11,2.08,8.28,19.32
0,0.01,1.61,2.63,6.9,2.96
0,2.85,2.27,0.06,5.25,8.06
0,0.07,0.33,0.13,7.72,14.14
0,6.58,0.23,5.27,4.68,8.08
0,0.02,0.12,1.64,4.12,14.76
0,1.6,0.14,0.02,4.16,9.29
0,1.22,1.58,0.88,5.52,10.98
0,0.9,0.02,0.14,6.1,5.09
0,0.03,0.01,3.69,7.77,8.02
0,0.33,0.33,1.84,10.55,0.51
0,1.02,0.03,0.01,4.22,19.97
0,3.03,0.07,0.84,4.5,12.05
0,0.11,0.17,3.86,5.31,7.53
0,6.65,0.43,14.89,5.38,16.9
0,0.24,0.06,28.1,9.66,5.56
0,0.02,1.66,3.08,6.16,11.72
0,0.04,1.42,2.88,7,16.67
0,5.56,0.84,2.85,7.72,18.6
0,1.02,0.04,14.28,7.75,18.62
0,0.01,0.04,0.23,6.25,18.94
0,0.02,0.02,0.16,6.51,9.55
0,0.05,0.03,0.27,8.44,13.09
0,0.07,0.15,0.24,6.53,5.51
0,0.15,0.27,0.38,10.99,13.17
0,1.46,0.28,4.24,5.81,7.15
0,0.05,0.99,2.77,3.19,10.11
0,0.38,0.01,0.43,5.17,8.8
0,0.87,0.01,1.1,8.23,13.93
0,0.42,0.01,0.04,7.42,6.56
0,3.34,0.07,0.35,9.38,8.28
0,0.17,0.55,0.06,5.61,14.36
0,0.54,0.15,0.01,4.83,14.39
0,0.21,0.15,0.53,18.55,11.38
0,0.61,0.07,2.04,3.99,14.49
0,0.16,0.18,4.12,7.05,5.14
0,0.01,0.12,5.96,8.67,5.81
0,0.02,0.05,0.17,5.18,9.28
0,2,0.09,1.03,4.89,7.56
0,0.17,0.04,0.04,11.19,11.18
0,0.18,0.04,0.6,5.49,17.89
0,1.49,0.23,2.15,6.59,13.34
0,0.16,0.01,22.55,8.79,13.54
0,2.34,0.7,2.96,6.17,10.62
0,1.19,0.03,0.42,4.89,18.42
0,0.71,0.03,0.55,4.05,4.71
0,0.32,0.73,0.85,10.62,19.16
0,0.28,0.05,0.01,6.83,3.24
0,0.73,0.05,11.52,9.91,15.76
0,0.08,0.05,3.4,5.03,6.04
0,0.24,0.02,0.8,6.41,3.72
0,1.72,0.05,5.05,6.94,7.28
0,5.52,1.98,0.02,5.81,8.29
0,0.02,0.01,0.53,5.37,12.57
0,0.6,0.03,0.21,7.77,13.82
0,1.25,1.89,0.49,8.72,9.51
0,0.06,0.9,0.02,5.79,16.82
0,0.03,0.11,0.02,4.61,5.12
0,0.79,0.04,0.08,7.04,3.84
0,0.28,0.14,10.27,6.8,4.38
0,0.08,0.02,14.2,7.91,13.67
0,1.5,0.19,0.01,3.96,13.01
0,3.99,0.42,0.36,4.53,6.19
0,0.03,1.45,5.73,10.94,5.8
0,0.49,0.2,0.2,6.89,18.85
0,0.04,0.04,16.05,4.06,18.73
0,0.27,0.33,0.55,5.65,1.71
0,3.53,0.41,0.16,6.88,13.38
0,0.05,0.07,0.19,5.6,9.08
0,0.02,0.28,0.25,7.59,6.04
0,1.92,0.04,0.19,11,9.96
0,1.22,0.66,29.97,4.7,16.9
0,2.78,0.02,4.8,6.11,17.24
0,2.69,0.96,0.04,8.44,9.43
0,0.33,0.07,27.11,5.51,0.22
0,6.17,0.85,0.09,6.75,7.92
0,5.38,0.01,4.17,5.62,16.26
0,0.27,0.02,0.03,4.16,6.25
0,0.26,0.1,0.08,5.14,18.67
0,0.5,1.48,0.71,4.86,19.42
0,0.3,0.15,0.04,7.12,17.4
0,0.36,1.39,20.59,10.66,11.87
0,0.1,0.21,0.15,6.44,2.73
0,0.2,0.11,0.28,5.71,14.64
0,1.66,0.11,1.26,7.88,11.38
0,0.17,0.31,2.2,4.39,15.1
0,0.39,0.51,2.12,4.22,18.82
0,3.4,0.81,0.03,6.22,5.23
0,0.11,0.19,6.86,4.72,3.36
0,2.37,1.11,0.67,4.58,12.16
0,0.23,0.54,1.84,6.47,9.2
0,0.11,0.04,8.18,13.87,13.33
0,0.4,0.91,0.03,5.77,4.25
0,0.32,0.21,0.16,6.34,16.35
0,0.67,0.29,0.4,6.14,13.16
0,2.02,0.52,0.04,6.69,4.74
0,0.43,0.51,0.95,6.22,7.96
0,0.26,0.3,1.8,5.99,6.76
0,0.04,0.34,0.22,3.47,7.38
0,2.85,0.1,1.25,3.4,9.74
0,0.82,1.24,1.14,4.12,8.68
0,0.1,0.04,0.33,7.18,9.5
0,3.31,0.03,1.7,3.45,19.94
0,0.07,0.01,2.23,7.94,11.26
0,6.76,0.02,0.33,6.14,16.31
0,0.62,0.03,8.47,4.94,10.39
0,2.45,1.33,10.18,10.16,9.69
0,0.01,0.3,0.07,3.8,18.26
0,0.04,0.96,0.35,8.81,11.27
0,1.14,1.7,16.97,10.02,10.62
0,0.13,0.06,6.98,8.09,2.11
0,0.02,0.03,0.1,8.18,12.94
0,0.1,0.38,0.03,7.01,0.61
0,1.81,0.14,0.06,6.02,1.54
0,0.3,0.02,2.62,7.88,8.79
0,0.73,0.36,0.92,9.21,5.18
0,1.11,0.22,1.71,5.76,3.23
0,0.53,0.37,0.09,10.22,1.8
0,0.05,0.02,1.1,7.18,13.8
0,4.55,1.21,0.6,4.93,11.96
0,0.74,0.98,0.41,6.17,11.82
0,0.02,0.05,0.04,7.09,4.86
0,0.2,0.03,0.06,3,14.81
0,0.02,0.3,4.9,6.13,0.92
0,0.14,1.26,1.82,6.55,8.76
0,0.17,0.02,2.83,6.22,0.26
0,0.01,0.8,27.7,4.88,16.22
0,0.1,0.27,18.89,6.95,0.83
0,0.23,0.79,3.19,4.75,18.36
0,0.04,0.01,2.32,7.51,7.05
0,1.02,0.47,0.06,11.37,13.08
0,0.03,0.01,0.24,5.64,2.69
0,0.12,0.02,7.84,3.17,15.2
0,0.18,0.09,15.31,7.45,9.1
0,0.45,0.04,0.86,8.31,19.54
0,0.22,0.04,0.11,6.5,5.78
0,2.31,0.14,0.03,8.11,7.1
0,0.15,1.54,0.78,7.1,1.94
0,1.61,0.84,0.01,5.9,19.94
0,0.02,0.56,2.67,8.44,3.3
0,1.9,0.78,8.08,4.13,7.16
0,0.04,0.07,4.38,5.02,0.94
0,1.89,1.15,0.58,7.79,6.91
0,0.09,0.01,5.32,4.48,10.16
0,2.03,1.18,17.94,7.88,9.75
0,0.15,0.12,14.66,5.62,17.41
0,1.93,0.12,0.51,4.64,15.85
0,0.01,0.48,6.32,5.93,15.24
0,0.76,0.42,3.2,11.9,15.81
0,0.97,0.11,0.01,10.14,6.97
0,4.29,2.01,7.06,4.98,11.63
0,2.38,0.94,11.64,5.03,2.65
0,0.04,0.7,0.03,4.55,4.99
0,1.18,1.24,0.98,6.03,12.65
0,0.01,1.35,2.14,4.52,16.27
0,0.08,0.02,0.09,5.4,7.47
0,0.04,0.84,0.02,11.22,17.92
0,0.31,0.15,0.03,10.92,19.9
0,1.33,0.01,0.02,5.09,6.99
0,1.17,0.02,19.71,8.69,4.2
0,0.2,0.21,8.52,7.61,13.24
0,3.43,0.02,1.69,8.17,2.09
0,0.02,0.2,0.13,8.09,14.82
0,0.27,0.01,0.08,7.65,0.57
0,0.03,0.09,0.12,4.9,17.7
0,0.36,0.04,12.25,5.69,1.45
0,0.14,0.91,0.73,6.61,15.43
0,3.37,0.09,0.89,8.7,2.92
0,2.72,0.08,0.13,6.46,18.35
0,4.21,0.05,14.1,6.19,16.71
0,4.21,0.02,0.01,7.36,2.36
0,0.02,0.01,0.21,3.53,10.85
0,0.41,0.01,2.21,6.53,3.05
0,0.04,1.52,0.21,5.41,15.54
0,1.66,0.03,0.22,5.46,9.38
0,1.63,1.05,6.47,7.29,1.34
0,4.53,0.1,0.01,9.55,3.19
0,0.04,0.07,5.68,7.17,5.48
0,0.6,0.24,0.97,8.11,13.09
0,0.04,1.68,0.77,6.06,9.77
0,5.9,0.09,0.17,6.58,13.28
0,0.41,0.32,2.31,7.41,5.43
0,0.93,0.22,0.01,4.47,0.87
0,0.12,0.01,21.79,3.4,12.33
0,2.74,2.23,8.05,3.51,13.45
0,0.06,0.64,13.67,3.65,12.73
0,0.02,0.27,18.45,7.26,7.19
0,0.02,0.4,0.32,7.59,9.77
0,0.03,0.02,7.73,4.79,5.94
0,0.07,0.06,2.42,6.96,19.69
0,0.11,0.34,1,8.56,11.45
0,0.21,0.05,5.92,4.31,13.65
0,0.4,0.88,0.14,6.01,9.99
0,3.95,1.28,0.23,8.38,9.51
0,0.56,0.21,1.37,6.21,15.47
0,2.52,0.38,16.9,12.59,16.83
0,4.19,0.01,0.27,4.81,12.26
0,0.03,2.07,0.11,4.94,3.33
0,0.53,0.34,11.02,10.37,16.2
0,4.92,0.1,12.08,4.76,12.11
0,2.01,0.01,4.71,6.56,2.66
0,0.05,0.01,1.01,3.83,5.49
0,0.56,0.01,0.02,6.42,12.85
0,0.08,0.13,0.06,4.67,13.91
0,0.49,0.16,0.1,5.3,2
0,0.44,0.02,1.64,9.24,19.78
0,0.21,0.73,0.91,3.2,12.31
0,0.02,0.2,9.38,4.57,10.64
0,1.9,1.27,0.13,8.75,15.46
0,0.01,0.01,1.3,5.87,17.19
0,0.52,0.73,0.45,3.61,18.08
0,0.07,0.04,0.04,6.14,12.69
0,0.67,1.71,0.01,9.28,9.71
0,0.12,0.25,3.7,7.05,2.44
0,1.84,2.26,0.01,4.37,0.48
0,6.71,0.23,0.08,4.41,14.54
0,0.05,0.16,0.02,6.76,12.5
0,0.1,0.02,2.85,5.63,0.11
0,0.06,0.13,0.01,8.69,18.43
0,0.79,1.34,17.08,6.9,0.7
0,0.02,0.07,0.2,6.15,10.51
0,0.61,1.69,0.03,8.01,9.01
0,0.73,0.16,0.02,5.54,16.86
0,1.59,0.17,0.41,5.07,19.81
0,5.07,1.75,0.02,9.13,14.52
0,2.58,0.07,0.34,6.63,12.08
0,0.79,0.78,0.12,3.88,2.62
0,3.18,0.4,3.79,5.54,12.6
0,3.04,0.11,0.1,6.63,0.99
0,0.34,0.52,0.12,10.9,17.49
0,6.23,0.33,1.9,9.72,6.48
0,3.57,0.42,0.02,10.87,19.19
0,0.32,0.01,2.05,5.74,7.06
0,1.76,0.18,9.18,7.94,19.7
0,2.17,0.14,0.02,5.42,11.39
0,0.03,0.43,0.87,6.23,6.67
0,3.09,1.34,0.02,4.71,19.64
0,0.03,0.49,14.03,5.27,9.24
0,4.89,0.11,4.84,4.69,18.84
0,2.03,0.41,0.94,5.04,0.57
0,0.84,0.12,24.23,4.47,5.64
0,5.22,0.04,16.57,6.42,7.76
0,0.02,0.99,2.77,4.46,16.99
0,0.06,1.03,0.73,4.12,2.21
0,0.1,0.09,7.23,3.35,15.58
0,0.21,0.16,1.98,7.45,3.95
0,1.76,2.49,1.19,5.35,12.7
0,1.62,0.06,0.19,4.4,19.28
0,1.2,2.14,0.01,7.35,4.9
0,2.03,0.75,1.02,10.74,13.96
0,3.34,0.07,6.97,6.86,5.11
0,0.58,0.6,2.79,8.53,6.48
0,0.01,0.29,0.58,7.37,18.31
0,0.1,0.05,5.48,8.91,15.45
0,0.02,0.56,0.16,9.22,1.67
0,5.6,0.05,1.48,8.07,16.7
0,3.83,0.12,0.89,5.44,1.74
0,0.09,0.72,0.05,9.99,16.12
0,0.44,0.02,4.01,12.64,11.12
0,0.28,0.03,0.26,3.65,5.46
0,0.16,0.3,0.06,10.3,14.02
0,0.65,0.28,18.85,4.4,3.01
0,0.52,2.38,0.2,3.63,10.12
0,0.18,0.07,12.24,7,0.48
0,0.94,0.83,0.75,5.9,3.13
0,3.76,0.55,1.96,9.67,18.93
0,3.51,0.72,0.61,8.04,10.93
0,1.51,0.24,0.38,5.22,7.63
0,0.19,1.17,0.21,6.14,2.24
0,4.43,1.33,12.51,11.24,11.29
0,0.3,0.03,0.04,5.65,18.59
0,4.42,0.07,1.27,9.63,9.98
0,2.27,0.17,15.18,10.06,8.91
0,0.03,0.03,0.11,8.69,15.52
0,0.41,0.11,1.67,8.48,3.93
0,1.15,0.01,2.74,6.85,3.2
0,0.14,0.02,27.29,12.29,16.63
0,5.93,1.18,7.17,5.72,13.03
0,0.16,0.01,0.36,4.85,18.85
0,0.06,0.06,10.04,6.31,4.42
0,1.37,0.5,0.04,8.53,5.99
0,0.17,0.39,0.24,5.53,2
0,3.78,0.35,1.31,6.64,15.55
0,2.72,0.2,13.04,8.69,3.61
0,0.12,0.83,2.52,8.91,13.98
0,0.05,0.09,0.92,9.13,4.41
0,0.4,0.06,0.01,8.54,0.78
0,4.43,0.2,3.44,9.4,2.83
0,0.01,0.02,15.19,6.91,6.91
0,1.94,1.26,0.24,5.91,9.7
0,0.02,0.06,25.75,4.83,4.48
0,0.3,0.15,0.04,3.25,3.92
0,0.02,0.11,19.89,5.66,13.98
0,0.65,0.9,6.79,5.3,1.88
0,0.48,1.37,0.02,6.64,10
0,2.85,0.47,6.59,5.68,3.97
0,2.45,0.05,1.49,7.47,0.21
0,0.22,1.79,0.02,7.35,14.81
0,0.21,0.1,3.99,6.97,18.84
0,0.5,0.13,17.01,6.25,13.99
0,0.25,0.08,9.84,5.59,6.99
0,0.04,0.02,0.03,7.5,9.19
0,4.28,0.13,0.01,6.28,14.73
0,2.3,0.06,0.01,10.14,18.79
0,3.19,0.96,1.23,6.51,0.46
0,0.09,0.14,0.02,10.9,3.61
0,2.59,0.76,4.07,5.97,3.87
0,0.2,1.21,18.19,3.21,19.65
0,0.02,0.61,10.38,6.77,17.86
0,4.16,0.47,0.11,9.66,18.59
0,0.04,0.02,0.26,5.95,17.92
0,0.37,0.02,0.64,6.59,12.89
0,0.61,0.05,0.59,7.54,9.02
0,4.37,0.54,3.5,8.22,15.51
0,4.71,0.12,0.02,4.45,19.21
0,0.05,1.01,0.02,5.51,11.42
0,0.02,0.32,0.01,6.06,14.88
0,5.92,0.16,0.06,9.41,18.17
0,3.49,0.28,4.27,5.74,6.22
0,0.52,0.37,0.01,4.19,0.99
0,0.87,0.34,1.08,6.43,12.42
0,0.02,1.14,2.33,8.42,17.37
0,0.01,0.45,29.97,8.59,6.5
0,0.69,0.02,16.26,5.97,3.54
0,0.13,1.19,29.8,6.5,19.04
0,0.02,0.06,12.43,6.29,16.52
0,1.13,0.15,3.82,8.19,7.78
0,2.88,0.01,1.35,4.46,6.55
0,3.48,1.59,15,4.53,3.76
0,3.81,0.02,0.08,9.59,14.46
0,1.87,0.11,3.14,6.66,19.09
0,0.11,0.04,17.29,11.99,13.9
0,1.06,0.01,3.09,5.36,3.54
0,0.03,0.64,0.16,5.26,18.32
0,3.42,1.87,0.63,8.71,13.84
0,1.98,0.89,0.09,3.53,17.81
0,1.21,0.47,0.26,3.87,6.02
0,0.09,0.94,0.01,4.41,19.43
0,0.26,0.13,0.52,5.38,17.18
0,0.06,0.03,4.58,9.68,11.68
0,0.18,0.09,1.17,8.52,18.47
0,0.53,0.09,1.77,5.65,16.56
0,0.59,0.13,9.22,5.95,19.85
0,0.16,1.76,1.06,6.42,8.61
0,0.01,0.28,9.18,6.7,2.72
0,0.49,0.17,0.01,6.85,6.34
0,0.74,0.03,0.89,2.91,10.1
0,2.24,0.02,1.48,6.42,10.94
0,0.02,0.65,0.07,12.01,2.82
0,1.99,0.37,0.01,9.43,13.49
0,0.07,0.3,0.21,4.53,11.11
0,1.14,0.1,11.42,8.66,16.89
0,0.88,0.72,0.19,9.29,16.39
0,1.34,1.2,0.58,9.95,12.41
0,0.01,0.59,0.13,6.74,7.64
0,0.96,0.86,0.01,11.56,2.27
0,3.82,0.03,0.31,8.55,12.25
0,0.18,0.48,22.6,2.83,11.47
0,0.14,0.38,1.37,7.22,4.94
0,0.03,0.08,0.02,4.32,18.41
0,5.54,0.04,0.41,5.08,17.58
0,2.19,0.13,0.05,9.3,15.69
0,4.38,2.07,0.01,8.44,9.44
0,2.33,0.34,0.12,9.12,8.32
0,4.22,0.17,0.03,4.59,10.58
0,0.03,0.03,0.54,6.05,7.1
0,0.12,1.58,0.38,10.48,18.31
0,0.06,0.04,0.36,7.74,6.43
0,5.47,0.26,24.63,4.9,9.64
0,5.23,0.31,0.28,7.1,10.76
0,0.08,0.17,4.05,4.84,4.25
0,0.05,0.14,0.03,4.35,2.35
0,3.27,0.12,0.97,7.76,14.94
0,0.04,0.08,0.65,8.67,14.83
0,0.45,2.08,1.35,6.54,15.53
0,0.19,1.2,0.02,7.75,11.34
0,0.03,1.19,5.36,6.52,5.62
0,3.95,1.07,0.14,6.17,9.29
0,0.13,1.06,0.04,4.35,9.36
0,0.37,1.04,2.12,7.96,1.63
0,0.56,0.07,2.88,5.05,14.66
0,1.5,0.06,2.69,10.61,0.58
0,1.14,0.41,0.04,8.85,11.73
0,1.4,0.02,2.98,7.08,1
0,6.16,1.22,0.68,3,18.76
0,3.01,0.01,0.03,12.26,9.2
0,0.05,0.08,0.35,14.16,12.7
0,0.23,1.88,2.9,5.21,16.6
0,0.01,0.05,0.06,7.3,17.78
0,2.8,0.04,0.27,6.24,19.69
0,2.61,0.61,1.91,5.92,3.66
0,0.54,0.53,1.39,10.89,11.58
0,0.28,0.22,6.85,7.85,1.22
0,0.27,0.37,0.09,5.11,13.79
0,0.69,0.15,0.34,4.73,16.36
0,0.03,0.51,1.23,8.2,11.28
0,0.03,1.72,0.04,7.85,11.42
0,2.89,0.01,0.43,5.14,2.9
0,4.67,1.44,1.03,6.01,6.21
0,0.01,1.9,0.07,6.93,12.97
0,0.51,0.02,9.4,6.59,7.83
0,0.41,0.91,10.18,3.88,6.59
0,2.78,0.17,0.8,8.86,16.44
0,0.04,2.1,0.52,10.36,0.29
0,1.39,1.3,0.26,7.45,15.61
0,0.01,0.27,0.25,6.05,10.97
0,3.47,0.03,0.01,5.11,19.91
0,2.45,1.55,0.52,4.66,17.8
0,0.03,0.25,0.96,8.39,2.63
0,0.06,0.21,0.08,3.72,6.39
0,1.76,0.09,0.07,3.89,8.43
0,4.44,0.02,25.63,8.69,18.71
0,5.1,0.1,13.75,3.98,6.3
0,0.96,0.19,0.02,10.26,9.63
0,0.01,0.27,0.38,5.46,6.43
0,2.82,0.03,0.22,3.32,2.56
0,0.75,2.28,0.06,6.04,5.13
0,6.74,0.02,0.01,8.6,14.53
0,0.43,1.31,0.02,5.18,13.84
0,0.02,0.31,0.07,6.08,8.73
0,0.02,0.08,0.08,7.47,19.47
0,0.41,0.34,0.01,9.18,13.79
0,3.66,0.07,0.07,3.86,9.66
0,0.19,0.02,7.24,7.72,19.92
0,0.29,1.21,27.87,5.58,9.94
0,5.97,0.07,2.08,6.06,3.17
0,1.08,0.01,14.21,18.5,13.58
0,2.46,1.51,0.02,9.52,10.09
0,0.09,1.49,0.03,4.27,16.37
0,0.87,0.02,0.11,11.12,5.57
0,0.07,1.15,0.14,7.57,11.07
0,0.21,0.03,7.02,5.77,5.93
0,1.18,0.24,25.43,3.08,2.49
0,0.01,0.85,15.54,8.4,16.8
0,5.95,1.19,6.73,5.21,4.05
0,3.81,0.07,8.69,6.22,1.85
0,0.63,0.11,0.02,5.02,4.94
0,0.04,0.94,0.02,7.54,4.58
0,0.04,2.41,6.26,8.78,17.48
0,2.2,0.05,0.11,4.78,6.31
0,0.74,1.32,24.96,4.77,7.8
0,0.08,1.02,1.21,7.6,7.23
0,1.85,0.05,11.66,10.46,3.42
0,0.14,0.48,0.05,5.71,12.01
0,1.17,0.19,0.19,6.07,13.64
0,0.12,2.48,0.21,4.72,19.46
0,0.05,1.84,0.12,6.34,13.2
0,0.21,2.15,0.04,5.98,9.54
0,6.03,0.96,2.34,4.88,10.66
0,0.27,1.05,6.75,12.06,11.12
0,0.12,0.48,12.39,5.36,9.69
0,3.14,0.09,0.3,6.47,10.42
0,0.04,0.74,21.33,5.89,2.45
0,0.11,2.48,0.01,3.49,1.65
0,0.39,0.04,21.99,4.1,10.33
0,0.08,0.34,7.09,8.29,14.43
0,0.03,0.48,0.65,10.83,16.87
0,0.12,0.02,0.62,9.55,14.51
0,1.41,0.24,0.1,4.15,3.96
0,0.04,0.24,0.02,12.03,6.09
0,0.06,0.08,2.24,6.05,11.94
0,0.06,0.04,1.38,5.13,19.09
0,0.51,0.14,0.06,8.61,3.99
0,0.38,2.4,1.73,6.56,15.51
0,0.03,0.04,0.01,9.67,8.62
0,1.23,0.15,9.14,7.53,17.41
0,2.59,0.7,26.38,3.35,15.32
0,0.26,0.09,0.31,6.71,17.33
0,0.51,0.07,0.06,4.92,2.17
0,0.58,0.47,0.26,4.04,3.4
0,0.64,0.72,0.92,5.3,13.98
0,1.73,0.49,2.22,6.93,19.01
0,3.66,1.93,24.21,6.54,8.51
0,1.88,0.05,0.71,6.28,13.17
0,0.06,0.19,0.08,5.41,11.72
0,0.1,1.6,0.02,7.59,16.4
0,0.04,0.18,0.01,8.07,6.79
0,0.05,0.04,0.16,7.14,4.55
0,0.09,1.26,0.44,5.77,3.18
0,0.68,0.91,0.03,6.45,8.19
0,0.01,0.02,0.4,6.7,15.29
0,0.18,0.09,0.16,5.29,1.31
0,2.48,0.06,1.91,10.03,2.42
0,0.09,0.05,0.02,7.06,19.97
